loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,loan_income_ratio,risk_category
222,3, Graduate, Yes,7900000,21200000,18,695,13800000,10600000,21800000,4900000, Approved,51100000,2.6835443037974684,Medium Risk
223,4, Not Graduate, Yes,3900000,12400000,12,473,6400000,4700000,13100000,3800000, Rejected,28000000,3.1794871794871793,High Risk
224,4, Graduate, Yes,4600000,11000000,2,491,9000000,4000000,16100000,3500000, Rejected,32600000,2.391304347826087,High Risk
225,3, Not Graduate, Yes,700000,1700000,8,733,1200000,800000,2400000,500000, Approved,4900000,2.4285714285714284,Medium Risk
226,0, Not Graduate, No,5200000,15600000,20,434,14100000,5800000,18100000,5500000, Rejected,43500000,3.0,High Risk
227,3, Not Graduate, Yes,5900000,20600000,10,777,1900000,4600000,21200000,6400000, Approved,34100000,3.4915254237288136,Low Risk
228,4, Graduate, No,7200000,19100000,4,774,9400000,7000000,17900000,3600000, Approved,37900000,2.6527777777777777,Low Risk
229,1, Not Graduate, Yes,8700000,27000000,10,717,25500000,8600000,17500000,9100000, Approved,60700000,3.103448275862069,Medium Risk
230,3, Not Graduate, Yes,1100000,3500000,12,503,3000000,400000,2200000,1200000, Rejected,6800000,3.1818181818181817,High Risk
231,1, Graduate, Yes,4000000,10900000,14,598,3600000,6600000,13600000,4400000, Approved,28200000,2.725,Medium Risk
232,2, Graduate, No,9800000,32400000,2,543,24200000,17500000,25700000,7700000, Approved,75100000,3.306122448979592,High Risk
233,0, Not Graduate, Yes,2700000,6800000,20,796,700000,4200000,7000000,1900000, Approved,13800000,2.5185185185185186,Low Risk
234,3, Not Graduate, Yes,8800000,34600000,8,386,14800000,16500000,18400000,6000000, Rejected,55700000,3.9318181818181817,High Risk
235,5, Not Graduate, Yes,3300000,7800000,16,632,8500000,500000,7100000,4900000, Approved,21000000,2.3636363636363638,Medium Risk
236,1, Graduate, Yes,6900000,23400000,4,481,18700000,1100000,23400000,10200000, Approved,53400000,3.391304347826087,High Risk
237,3, Graduate, Yes,900000,3500000,4,770,700000,0,2000000,600000, Rejected,3300000,3.888888888888889,Low Risk
238,3, Graduate, Yes,4100000,15500000,6,667,2800000,1600000,14700000,4000000, Approved,23100000,3.7804878048780486,Medium Risk
239,3, Not Graduate, Yes,4700000,17500000,8,585,1200000,3100000,9600000,4900000, Approved,18800000,3.723404255319149,Medium Risk
240,5, Graduate, Yes,3400000,11600000,16,479,9200000,5700000,11200000,2400000, Rejected,28500000,3.411764705882353,High Risk
241,2, Graduate, No,9600000,22500000,18,851,7400000,16200000,24300000,12700000, Approved,60600000,2.34375,Low Risk
242,3, Not Graduate, Yes,7000000,16200000,6,378,20000000,12600000,20300000,5500000, Rejected,58400000,2.3142857142857145,High Risk
243,5, Graduate, No,5700000,12900000,18,807,4100000,900000,18600000,5500000, Approved,29100000,2.263157894736842,Low Risk
244,1, Not Graduate, Yes,8200000,32400000,18,831,22800000,12300000,17700000,7800000, Approved,60600000,3.951219512195122,Low Risk
245,2, Not Graduate, No,2100000,5100000,12,674,2200000,3200000,6400000,2400000, Approved,14200000,2.4285714285714284,Medium Risk
246,1, Not Graduate, Yes,8000000,28100000,18,725,1900000,12800000,23000000,7500000, Approved,45200000,3.5125,Medium Risk
247,2, Not Graduate, No,8000000,29300000,4,600,16500000,13200000,29400000,6500000, Approved,65600000,3.6625,Medium Risk
248,0, Not Graduate, Yes,9400000,27000000,10,536,4400000,1700000,33800000,4800000, Rejected,44700000,2.872340425531915,High Risk
249,0, Graduate, No,8400000,20600000,10,477,1500000,1500000,25000000,11900000, Rejected,39900000,2.4523809523809526,High Risk
250,1, Not Graduate, Yes,1900000,5000000,6,560,1000000,1900000,6300000,1400000, Approved,10600000,2.6315789473684212,Medium Risk
251,0, Not Graduate, Yes,4200000,16400000,20,539,9500000,2100000,11400000,3100000, Rejected,26100000,3.9047619047619047,High Risk
252,5, Graduate, No,2600000,9100000,8,852,3700000,700000,10300000,3300000, Approved,18000000,3.5,Low Risk
253,3, Not Graduate, No,3700000,8500000,20,853,8300000,5700000,7500000,4900000, Approved,26400000,2.2972972972972974,Low Risk
254,0, Graduate, No,8800000,30900000,12,729,1700000,700000,25700000,11400000, Approved,39500000,3.5113636363636362,Medium Risk
255,2, Not Graduate, No,2100000,4700000,2,546,6000000,3200000,5700000,1500000, Rejected,16400000,2.238095238095238,High Risk
256,3, Graduate, Yes,900000,2400000,10,489,800000,0,2800000,500000, Rejected,4100000,2.6666666666666665,High Risk
257,3, Graduate, Yes,9800000,35400000,6,869,14400000,16400000,22800000,10300000, Approved,63900000,3.6122448979591835,Low Risk
258,2, Not Graduate, No,8000000,20000000,2,502,4100000,2200000,31600000,9900000, Rejected,47800000,2.5,High Risk
259,0, Graduate, No,9800000,38800000,8,652,23200000,19000000,29700000,5400000, Approved,77300000,3.9591836734693877,Medium Risk
260,0, Not Graduate, Yes,300000,1100000,8,789,400000,100000,800000,400000, Approved,1700000,3.6666666666666665,Low Risk
261,4, Not Graduate, No,2700000,8100000,4,325,5000000,800000,9900000,3400000, Approved,19100000,3.0,High Risk
262,3, Graduate, Yes,7400000,19600000,2,716,4100000,8900000,29100000,4200000, Approved,46300000,2.6486486486486487,Medium Risk
263,3, Graduate, No,9200000,34300000,18,523,25600000,4000000,29100000,8800000, Rejected,67500000,3.7282608695652173,High Risk
264,5, Not Graduate, No,9500000,22200000,20,352,24500000,0,30800000,7000000, Rejected,62300000,2.336842105263158,High Risk
265,5, Graduate, Yes,3800000,14400000,2,345,3300000,800000,13000000,4700000, Approved,21800000,3.789473684210526,High Risk
266,0, Graduate, No,8300000,19400000,18,649,2500000,16100000,24300000,11300000, Approved,54200000,2.3373493975903616,Medium Risk
267,2, Graduate, Yes,2800000,7400000,18,666,100000,2300000,6300000,3400000, Approved,12100000,2.642857142857143,Medium Risk
268,0, Graduate, No,8600000,20900000,10,813,11300000,11900000,26000000,4800000, Approved,54000000,2.4302325581395348,Low Risk
269,0, Not Graduate, No,5400000,16800000,10,599,5300000,7400000,14500000,7600000, Approved,34800000,3.111111111111111,Medium Risk
270,5, Graduate, Yes,4200000,9400000,6,678,4700000,5500000,9900000,5700000, Approved,25800000,2.238095238095238,Medium Risk
271,5, Not Graduate, No,5200000,12200000,20,513,13400000,2000000,16800000,5400000, Rejected,37600000,2.3461538461538463,High Risk
272,5, Graduate, No,9400000,27900000,4,870,1100000,200000,29500000,10400000, Approved,41200000,2.9680851063829787,Low Risk
273,3, Graduate, No,8800000,20400000,8,483,3200000,11400000,28200000,11800000, Rejected,54600000,2.3181818181818183,High Risk
274,1, Graduate, Yes,5900000,16700000,16,308,5800000,8800000,19100000,5300000, Rejected,39000000,2.830508474576271,High Risk
275,3, Graduate, Yes,1700000,4900000,16,591,4700000,1000000,4300000,1400000, Approved,11400000,2.8823529411764706,Medium Risk
276,1, Not Graduate, No,7000000,23000000,10,886,14000000,3700000,26700000,3600000, Approved,48000000,3.2857142857142856,Low Risk
277,4, Not Graduate, No,1700000,4000000,6,829,0,1600000,5200000,1700000, Approved,8500000,2.3529411764705883,Low Risk
278,0, Not Graduate, No,1500000,4900000,12,651,1600000,2800000,4600000,800000, Approved,9800000,3.2666666666666666,Medium Risk
279,4, Not Graduate, No,2000000,4700000,18,733,3700000,3700000,7000000,2800000, Approved,17200000,2.35,Medium Risk
280,5, Graduate, Yes,3900000,15500000,12,433,9500000,5400000,7900000,4600000, Rejected,27400000,3.9743589743589745,High Risk
281,1, Graduate, Yes,900000,3600000,14,713,1300000,1000000,1800000,1200000, Approved,5300000,4.0,Medium Risk
282,1, Graduate, No,6900000,22500000,18,403,800000,8400000,16900000,6300000, Rejected,32400000,3.260869565217391,High Risk
283,0, Graduate, Yes,2800000,7800000,10,405,7800000,2500000,7100000,3400000, Rejected,20800000,2.7857142857142856,High Risk
284,3, Graduate, Yes,6800000,19900000,10,516,16000000,6000000,26000000,8500000, Rejected,56500000,2.926470588235294,High Risk
285,4, Not Graduate, Yes,600000,1800000,8,417,1700000,700000,1800000,800000, Rejected,5000000,3.0,High Risk
286,1, Not Graduate, No,4700000,14000000,6,468,11300000,1800000,10600000,4600000, Rejected,28300000,2.978723404255319,High Risk
287,5, Graduate, Yes,3000000,11800000,10,672,8700000,3600000,9800000,4100000, Approved,26200000,3.933333333333333,Medium Risk
288,5, Not Graduate, No,4000000,13900000,6,530,6000000,5600000,12500000,6000000, Rejected,30100000,3.475,High Risk
289,1, Not Graduate, Yes,3100000,11300000,14,824,3700000,6000000,11000000,4400000, Approved,25100000,3.6451612903225805,Low Risk
290,1, Not Graduate, Yes,7700000,25500000,12,549,18100000,10600000,20500000,7000000, Rejected,56200000,3.311688311688312,High Risk
291,5, Not Graduate, Yes,4300000,9300000,10,450,2100000,6700000,10000000,4100000, Rejected,22900000,2.1627906976744184,High Risk
292,1, Graduate, Yes,5800000,19500000,20,431,13800000,5000000,15600000,3300000, Rejected,37700000,3.3620689655172415,High Risk
293,3, Graduate, Yes,3600000,10700000,16,312,2300000,1600000,13100000,5200000, Rejected,22200000,2.9722222222222223,High Risk
294,0, Not Graduate, Yes,2900000,7600000,8,320,8000000,5600000,9600000,3100000, Rejected,26300000,2.6206896551724137,High Risk
295,0, Graduate, No,8800000,20200000,4,433,16000000,4200000,30500000,12400000, Rejected,63100000,2.2954545454545454,High Risk
296,1, Not Graduate, Yes,300000,1000000,10,431,400000,500000,900000,100000, Rejected,1900000,3.3333333333333335,High Risk
297,5, Not Graduate, Yes,8600000,28900000,8,516,9900000,1800000,30200000,6800000, Rejected,48700000,3.36046511627907,High Risk
298,2, Not Graduate, Yes,3500000,12000000,14,476,1100000,6800000,12400000,2900000, Rejected,23200000,3.4285714285714284,High Risk
299,5, Graduate, No,800000,2600000,6,560,100000,200000,3000000,1000000, Approved,4300000,3.25,Medium Risk
300,2, Graduate, No,8000000,27100000,12,674,14400000,400000,25300000,6400000, Approved,46500000,3.3875,Medium Risk
301,0, Not Graduate, Yes,9900000,38200000,6,573,17200000,10000000,20100000,5900000, Approved,53200000,3.8585858585858586,Medium Risk
302,2, Not Graduate, No,3300000,6600000,6,331,6300000,2000000,8900000,2700000, Rejected,19900000,2.0,High Risk
303,4, Graduate, Yes,2000000,6700000,12,633,100000,800000,4800000,2000000, Approved,7700000,3.35,Medium Risk
304,3, Not Graduate, No,4900000,12900000,18,877,1800000,7000000,17900000,3300000, Approved,30000000,2.63265306122449,Low Risk
305,5, Not Graduate, Yes,9200000,23600000,12,656,1400000,11200000,36400000,4900000, Approved,53900000,2.5652173913043477,Medium Risk
306,0, Not Graduate, No,7500000,18200000,6,782,7400000,12000000,19800000,4100000, Approved,43300000,2.4266666666666667,Low Risk
307,5, Not Graduate, No,9000000,29300000,4,531,10400000,9500000,35500000,5800000, Approved,61200000,3.2555555555555555,High Risk
308,3, Not Graduate, No,1400000,4100000,8,455,3000000,1400000,2900000,2100000, Rejected,9400000,2.9285714285714284,High Risk
309,3, Graduate, No,9600000,19900000,14,452,4200000,16200000,28500000,6600000, Rejected,55500000,2.0729166666666665,High Risk
310,2, Graduate, No,8400000,33200000,14,474,19600000,15000000,25400000,11500000, Rejected,71500000,3.9523809523809526,High Risk
311,3, Not Graduate, No,6400000,24400000,4,483,7800000,2400000,19100000,4500000, Approved,33800000,3.8125,High Risk
312,4, Graduate, No,5900000,16800000,8,481,6900000,11400000,19500000,3300000, Rejected,41100000,2.847457627118644,High Risk
313,2, Graduate, Yes,2200000,5100000,20,859,3800000,1200000,6400000,3100000, Approved,14500000,2.3181818181818183,Low Risk
314,4, Graduate, Yes,5600000,14100000,14,696,9000000,9200000,16500000,6800000, Approved,41500000,2.517857142857143,Medium Risk
315,4, Not Graduate, No,9800000,28700000,6,778,16600000,7400000,29700000,11100000, Approved,64800000,2.9285714285714284,Low Risk
316,4, Graduate, No,4400000,14600000,4,499,1300000,6500000,16100000,5700000, Approved,29600000,3.3181818181818183,High Risk
317,2, Not Graduate, Yes,2400000,4900000,4,888,6400000,4300000,5100000,3400000, Approved,19200000,2.0416666666666665,Low Risk
318,1, Graduate, No,4400000,10800000,12,674,9600000,2700000,17200000,5300000, Approved,34800000,2.4545454545454546,Medium Risk
319,4, Graduate, No,3700000,13200000,4,802,9800000,2400000,12500000,4300000, Approved,29000000,3.5675675675675675,Low Risk
320,4, Not Graduate, Yes,2300000,7800000,8,540,1500000,3400000,4700000,2800000, Rejected,12400000,3.391304347826087,High Risk
321,4, Graduate, Yes,5900000,19600000,8,726,17400000,6800000,20100000,8000000, Approved,52300000,3.3220338983050848,Medium Risk
322,4, Not Graduate, Yes,6400000,23500000,2,485,7300000,2700000,23600000,3900000, Approved,37500000,3.671875,High Risk
323,4, Graduate, Yes,4900000,17100000,6,612,1300000,7000000,19500000,5000000, Approved,32800000,3.489795918367347,Medium Risk
324,3, Not Graduate, Yes,9500000,24200000,8,879,3100000,17200000,26400000,12700000, Approved,59400000,2.5473684210526315,Low Risk
325,2, Not Graduate, No,5700000,16400000,12,708,3700000,800000,15000000,4400000, Approved,23900000,2.8771929824561404,Medium Risk
326,2, Not Graduate, Yes,2700000,5700000,8,850,3500000,5000000,10500000,3900000, Approved,22900000,2.111111111111111,Low Risk
327,2, Not Graduate, Yes,3900000,11300000,12,516,3100000,0,10400000,4600000, Rejected,18100000,2.8974358974358974,High Risk
328,0, Not Graduate, No,7800000,28800000,12,465,4700000,7500000,28800000,7400000, Rejected,48400000,3.6923076923076925,High Risk
329,0, Graduate, No,1100000,3200000,20,716,1800000,1400000,3600000,1500000, Approved,8300000,2.909090909090909,Medium Risk
330,4, Not Graduate, No,200000,600000,10,404,0,100000,400000,0, Rejected,500000,3.0,High Risk
331,0, Not Graduate, Yes,4700000,10600000,20,512,8400000,4000000,12300000,7000000, Rejected,31700000,2.25531914893617,High Risk
332,3, Not Graduate, Yes,8200000,20600000,10,441,16100000,11400000,29100000,6100000, Rejected,62700000,2.5121951219512195,High Risk
333,2, Not Graduate, Yes,4600000,18400000,2,555,7700000,2400000,14200000,4200000, Approved,28500000,4.0,Medium Risk
334,5, Not Graduate, No,1800000,7000000,18,466,2600000,2100000,6000000,1900000, Rejected,12600000,3.888888888888889,High Risk
335,3, Graduate, Yes,3200000,8600000,2,427,3900000,1800000,7100000,4700000, Rejected,17500000,2.6875,High Risk
336,4, Not Graduate, Yes,5500000,20000000,14,593,15100000,2700000,19900000,4900000, Approved,42600000,3.6363636363636362,Medium Risk
337,3, Graduate, No,7900000,18300000,10,731,4200000,3400000,22200000,8400000, Approved,38200000,2.3164556962025316,Medium Risk
338,1, Graduate, Yes,4000000,10100000,16,451,7000000,3900000,14300000,3900000, Rejected,29100000,2.525,High Risk
339,3, Not Graduate, Yes,6800000,16900000,18,628,3600000,900000,15600000,4900000, Approved,25000000,2.485294117647059,Medium Risk
340,1, Not Graduate, No,2700000,9400000,18,704,5300000,2300000,6400000,2400000, Approved,16400000,3.4814814814814814,Medium Risk
341,2, Not Graduate, No,6800000,23500000,12,341,19300000,11800000,14300000,8500000, Rejected,53900000,3.4558823529411766,High Risk
342,5, Graduate, No,8600000,21000000,8,465,11700000,14900000,19500000,9900000, Rejected,56000000,2.441860465116279,High Risk
343,4, Graduate, No,8000000,30100000,4,431,11900000,13800000,18800000,11500000, Approved,56000000,3.7625,High Risk
344,1, Graduate, Yes,3700000,12600000,10,424,5400000,1100000,14200000,4400000, Rejected,25100000,3.4054054054054053,High Risk
345,0, Graduate, No,2600000,5100000,14,678,500000,1200000,6000000,3100000, Approved,10800000,1.9615384615384615,Medium Risk
346,4, Graduate, No,4200000,16800000,6,381,9600000,3800000,14800000,5900000, Rejected,34100000,4.0,High Risk
347,5, Graduate, Yes,8000000,28000000,10,449,18500000,1500000,17400000,3900000, Rejected,41300000,3.5,High Risk
348,1, Not Graduate, No,7100000,23500000,12,768,6400000,12100000,22400000,7300000, Approved,48200000,3.3098591549295775,Low Risk
349,0, Not Graduate, No,2000000,7000000,6,666,0,1200000,4300000,1400000, Rejected,6900000,3.5,Medium Risk
350,4, Not Graduate, Yes,5800000,13300000,14,742,16100000,9300000,16300000,7000000, Approved,48700000,2.293103448275862,Medium Risk
351,3, Not Graduate, Yes,6700000,15800000,4,445,10500000,7600000,14100000,9100000, Rejected,41300000,2.3582089552238807,High Risk
352,2, Graduate, No,7300000,28700000,14,634,5900000,3800000,21200000,10800000, Approved,41700000,3.9315068493150687,Medium Risk
353,4, Not Graduate, No,3300000,9700000,14,782,2500000,0,10400000,2200000, Approved,15100000,2.9393939393939394,Low Risk
354,0, Graduate, No,3000000,7000000,10,781,7200000,600000,11700000,2700000, Approved,22200000,2.3333333333333335,Low Risk
355,4, Not Graduate, No,7900000,17200000,14,318,14200000,9500000,23200000,9000000, Rejected,55900000,2.1772151898734178,High Risk
356,5, Not Graduate, No,7600000,24100000,18,721,21900000,11500000,22900000,7200000, Approved,63500000,3.1710526315789473,Medium Risk
357,5, Not Graduate, No,3700000,9800000,4,563,9500000,5100000,11200000,3000000, Approved,28800000,2.6486486486486487,Medium Risk
358,2, Not Graduate, No,8400000,26300000,4,419,22900000,7900000,29200000,6200000, Approved,66200000,3.130952380952381,High Risk
359,0, Graduate, Yes,8200000,20800000,14,372,3800000,100000,26100000,5200000, Rejected,35200000,2.5365853658536586,High Risk
360,0, Not Graduate, No,2900000,9500000,18,885,4300000,2300000,6500000,3500000, Approved,16600000,3.2758620689655173,Low Risk
361,1, Not Graduate, Yes,9900000,38400000,12,596,10000000,9300000,36500000,6800000, Approved,62600000,3.878787878787879,Medium Risk
362,0, Graduate, No,4400000,14100000,2,349,3300000,1300000,8800000,6200000, Approved,19600000,3.2045454545454546,High Risk
363,1, Not Graduate, Yes,9000000,32200000,16,468,4500000,16400000,28600000,10900000, Rejected,60400000,3.577777777777778,High Risk
364,3, Not Graduate, Yes,6800000,26900000,16,818,14700000,10400000,26300000,7300000, Approved,58700000,3.9558823529411766,Low Risk
